language,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,n_uni_courses,ending_id
it,True,False,True,False,Gabriele,,indecisa,,,,,,5,0
it,True,False,True,False,Riccardo,,indecisa,,,,,,5,0
it,True,False,True,False,Andrea,,indecisa,,,,,,5,0
it,True,False,True,False,Sofia,,indeciso,,,,,,5,0
it,True,False,True,False,Aurora,,indeciso,,,,,,5,0
it,True,False,True,False,Giulia,,indeciso,,,,,,5,0
it,True,False,True,False,Ginevra,,indeciso,,,,,,5,0
it,True,False,True,False,Vittoria,,indeciso,,,,,,5,0
it,True,False,True,False,Beatrice,,indeciso,,,,,,5,0
it,True,False,True,False,Alice,,indeciso,,,,,,5,0
it,True,False,True,False,Ludovica,,indeciso,,,,,,5,0
it,True,False,True,False,Emma,,indeciso,,,,,,5,0
it,True,False,True,False,Matilde,,indeciso,,,,,,5,0
it,True,False,True,False,Leonardo,,indeciso,,,,,,5,0
it,True,False,True,False,Francesco,,indeciso,,,,,,5,0
it,True,False,True,False,Tommaso,,indeciso,,,,,,5,0
it,True,False,True,False,Edoardo,,indeciso,,,,,,5,0
it,True,False,True,False,Alessandro,,indeciso,,,,,,5,0
it,True,False,True,False,Lorenzo,,indeciso,,,,,,5,0
it,True,False,True,False,Mattia,,indeciso,,,,,,5,0
it,True,False,True,False,Gabriele,,indeciso,,,,,,5,0
it,True,False,True,False,Riccardo,,indeciso,,,,,,5,0
it,True,False,True,False,Andrea,,indeciso,,,,,,5,0
it,True,False,True,False,Sofia,,indecisə,,,,,,5,0
it,True,False,True,False,Aurora,,indecisə,,,,,,5,0
it,True,False,True,False,Giulia,,indecisə,,,,,,5,0
it,True,False,True,False,Ginevra,,indecisə,,,,,,5,0
it,True,False,True,False,Vittoria,,indecisə,,,,,,5,0
it,True,False,True,False,Beatrice,,indecisə,,,,,,5,0
it,True,False,True,False,Alice,,indecisə,,,,,,5,0
it,True,False,True,False,Ludovica,,indecisə,,,,,,5,0
it,True,False,True,False,Emma,,indecisə,,,,,,5,0
it,True,False,True,False,Matilde,,indecisə,,,,,,5,0
it,True,False,True,False,Leonardo,,indecisə,,,,,,5,0
it,True,False,True,False,Francesco,,indecisə,,,,,,5,0
it,True,False,True,False,Tommaso,,indecisə,,,,,,5,0
it,True,False,True,False,Edoardo,,indecisə,,,,,,5,0
it,True,False,True,False,Alessandro,,indecisə,,,,,,5,0
it,True,False,True,False,Lorenzo,,indecisə,,,,,,5,0
it,True,False,True,False,Mattia,,indecisə,,,,,,5,0
it,True,False,True,False,Gabriele,,indecisə,,,,,,5,0
it,True,False,True,False,Riccardo,,indecisə,,,,,,5,0
it,True,False,True,False,Andrea,,indecisə,,,,,,5,0
it,True,False,True,False,Sofia,,indecis*,,,,,,5,0
it,True,False,True,False,Aurora,,indecis*,,,,,,5,0
it,True,False,True,False,Giulia,,indecis*,,,,,,5,0
it,True,False,True,False,Ginevra,,indecis*,,,,,,5,0
it,True,False,True,False,Vittoria,,indecis*,,,,,,5,0
it,True,False,True,False,Beatrice,,indecis*,,,,,,5,0
it,True,False,True,False,Alice,,indecis*,,,,,,5,0
it,True,False,True,False,Ludovica,,indecis*,,,,,,5,0
it,True,False,True,False,Emma,,indecis*,,,,,,5,0
it,True,False,True,False,Matilde,,indecis*,,,,,,5,0
it,True,False,True,False,Leonardo,,indecis*,,,,,,5,0
it,True,False,True,False,Francesco,,indecis*,,,,,,5,0
it,True,False,True,False,Tommaso,,indecis*,,,,,,5,0
it,True,False,True,False,Edoardo,,indecis*,,,,,,5,0
it,True,False,True,False,Alessandro,,indecis*,,,,,,5,0
it,True,False,True,False,Lorenzo,,indecis*,,,,,,5,0
it,True,False,True,False,Mattia,,indecis*,,,,,,5,0
it,True,False,True,False,Gabriele,,indecis*,,,,,,5,0
it,True,False,True,False,Riccardo,,indecis*,,,,,,5,0
it,True,False,True,False,Andrea,,indecis*,,,,,,5,0
it,True,True,False,False,Sofia,una studentessa,,,,,,,5,0
it,True,True,False,False,Aurora,una studentessa,,,,,,,5,0
it,True,True,False,False,Giulia,una studentessa,,,,,,,5,0
it,True,True,False,False,Ginevra,una studentessa,,,,,,,5,0
it,True,True,False,False,Vittoria,una studentessa,,,,,,,5,0
it,True,True,False,False,Beatrice,una studentessa,,,,,,,5,0
it,True,True,False,False,Alice,una studentessa,,,,,,,5,0
it,True,True,False,False,Ludovica,una studentessa,,,,,,,5,0
it,True,True,False,False,Emma,una studentessa,,,,,,,5,0
it,True,True,False,False,Matilde,una studentessa,,,,,,,5,0
it,True,True,False,False,Leonardo,una studentessa,,,,,,,5,0
it,True,True,False,False,Francesco,una studentessa,,,,,,,5,0
it,True,True,False,False,Tommaso,una studentessa,,,,,,,5,0
it,True,True,False,False,Edoardo,una studentessa,,,,,,,5,0
it,True,True,False,False,Alessandro,una studentessa,,,,,,,5,0
it,True,True,False,False,Lorenzo,una studentessa,,,,,,,5,0
it,True,True,False,False,Mattia,una studentessa,,,,,,,5,0
it,True,True,False,False,Gabriele,una studentessa,,,,,,,5,0
it,True,True,False,False,Riccardo,una studentessa,,,,,,,5,0
it,True,True,False,False,Andrea,una studentessa,,,,,,,5,0
it,True,True,False,False,Sofia,uno studente,,,,,,,5,0
it,True,True,False,False,Aurora,uno studente,,,,,,,5,0
it,True,True,False,False,Giulia,uno studente,,,,,,,5,0
it,True,True,False,False,Ginevra,uno studente,,,,,,,5,0
it,True,True,False,False,Vittoria,uno studente,,,,,,,5,0
it,True,True,False,False,Beatrice,uno studente,,,,,,,5,0
it,True,True,False,False,Alice,uno studente,,,,,,,5,0
it,True,True,False,False,Ludovica,uno studente,,,,,,,5,0
it,True,True,False,False,Emma,uno studente,,,,,,,5,0
it,True,True,False,False,Matilde,uno studente,,,,,,,5,0
it,True,True,False,False,Leonardo,uno studente,,,,,,,5,0
it,True,True,False,False,Francesco,uno studente,,,,,,,5,0
it,True,True,False,False,Tommaso,uno studente,,,,,,,5,0
it,True,True,False,False,Edoardo,uno studente,,,,,,,5,0
it,True,True,False,False,Alessandro,uno studente,,,,,,,5,0
it,True,True,False,False,Lorenzo,uno studente,,,,,,,5,0
it,True,True,False,False,Mattia,uno studente,,,,,,,5,0
it,True,True,False,False,Gabriele,uno studente,,,,,,,5,0
it,True,True,False,False,Riccardo,uno studente,,,,,,,5,0
it,True,True,False,False,Andrea,uno studente,,,,,,,5,0
it,True,True,False,False,Sofia,unə studentə,,,,,,,5,0
it,True,True,False,False,Aurora,unə studentə,,,,,,,5,0
it,True,True,False,False,Giulia,unə studentə,,,,,,,5,0
it,True,True,False,False,Ginevra,unə studentə,,,,,,,5,0
it,True,True,False,False,Vittoria,unə studentə,,,,,,,5,0
it,True,True,False,False,Beatrice,unə studentə,,,,,,,5,0
it,True,True,False,False,Alice,unə studentə,,,,,,,5,0
it,True,True,False,False,Ludovica,unə studentə,,,,,,,5,0
it,True,True,False,False,Emma,unə studentə,,,,,,,5,0
it,True,True,False,False,Matilde,unə studentə,,,,,,,5,0
it,True,True,False,False,Leonardo,unə studentə,,,,,,,5,0
it,True,True,False,False,Francesco,unə studentə,,,,,,,5,0
it,True,True,False,False,Tommaso,unə studentə,,,,,,,5,0
it,True,True,False,False,Edoardo,unə studentə,,,,,,,5,0
it,True,True,False,False,Alessandro,unə studentə,,,,,,,5,0
it,True,True,False,False,Lorenzo,unə studentə,,,,,,,5,0
it,True,True,False,False,Mattia,unə studentə,,,,,,,5,0
it,True,True,False,False,Gabriele,unə studentə,,,,,,,5,0
it,True,True,False,False,Riccardo,unə studentə,,,,,,,5,0
it,True,True,False,False,Andrea,unə studentə,,,,,,,5,0
it,True,True,False,False,Sofia,un* student*,,,,,,,5,0
it,True,True,False,False,Aurora,un* student*,,,,,,,5,0
it,True,True,False,False,Giulia,un* student*,,,,,,,5,0
it,True,True,False,False,Ginevra,un* student*,,,,,,,5,0
it,True,True,False,False,Vittoria,un* student*,,,,,,,5,0
it,True,True,False,False,Beatrice,un* student*,,,,,,,5,0
it,True,True,False,False,Alice,un* student*,,,,,,,5,0
it,True,True,False,False,Ludovica,un* student*,,,,,,,5,0
it,True,True,False,False,Emma,un* student*,,,,,,,5,0
it,True,True,False,False,Matilde,un* student*,,,,,,,5,0
it,True,True,False,False,Leonardo,un* student*,,,,,,,5,0
it,True,True,False,False,Francesco,un* student*,,,,,,,5,0
it,True,True,False,False,Tommaso,un* student*,,,,,,,5,0
it,True,True,False,False,Edoardo,un* student*,,,,,,,5,0
it,True,True,False,False,Alessandro,un* student*,,,,,,,5,0
it,True,True,False,False,Lorenzo,un* student*,,,,,,,5,0
it,True,True,False,False,Mattia,un* student*,,,,,,,5,0
it,True,True,False,False,Gabriele,un* student*,,,,,,,5,0
it,True,True,False,False,Riccardo,un* student*,,,,,,,5,0
it,True,True,False,False,Andrea,un* student*,,,,,,,5,0
it,True,True,True,False,Sofia,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Aurora,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Giulia,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Ginevra,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Vittoria,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Beatrice,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Alice,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Ludovica,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Emma,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Matilde,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Leonardo,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Francesco,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Tommaso,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Edoardo,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Alessandro,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Lorenzo,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Mattia,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Gabriele,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Riccardo,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Andrea,una studentessa,indecisa,,,,,,5,0
it,True,True,True,False,Sofia,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Aurora,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Giulia,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Ginevra,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Vittoria,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Beatrice,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Alice,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Ludovica,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Emma,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Matilde,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Leonardo,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Francesco,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Tommaso,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Edoardo,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Alessandro,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Lorenzo,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Mattia,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Gabriele,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Riccardo,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Andrea,uno studente,indeciso,,,,,,5,0
it,True,True,True,False,Sofia,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Aurora,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Giulia,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Ginevra,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Vittoria,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Beatrice,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Alice,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Ludovica,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Emma,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Matilde,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Leonardo,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Francesco,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Tommaso,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Edoardo,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Alessandro,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Lorenzo,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Mattia,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Gabriele,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Riccardo,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Andrea,unə studentə,indecisə,,,,,,5,0
it,True,True,True,False,Sofia,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Aurora,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Giulia,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Ginevra,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Vittoria,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Beatrice,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Alice,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Ludovica,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Emma,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Matilde,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Leonardo,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Francesco,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Tommaso,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Edoardo,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Alessandro,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Lorenzo,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Mattia,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Gabriele,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Riccardo,un* student*,indecis*,,,,,,5,0
it,True,True,True,False,Andrea,un* student*,indecis*,,,,,,5,0
