run_number,language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature,rec_0,rec_1,rec_2,rec_3,rec_4
0,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Un corso che offre una solida base in economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Focalizzato sulle tecnologie dell'informazione e dello sviluppo software, molto richiesto nel mercato del lavoro.
- **Scienze della Comunicazione**: Un percorso che esplora le dinamiche della comunicazione, dei media e del marketing.
- **Biologia**: Ideale per chi è interessato alle scienze naturali e alla ricerca nel campo della vita.
- **Architettura**: Un corso che combina creatività e tecnica, formando professionisti nel design e nella progettazione di edifici e spazi urbani.",False,True,True,True,,uno studente,indeciso,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,comunicazione e media,biologia,architettura
0,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e alle relazioni pubbliche.
- **Ingegneria Informatica**: per gli appassionati di tecnologia, programmazione e sviluppo software.
- **Economia e Commercio**: per chi desidera approfondire tematiche legate all'economia, al marketing e alla gestione aziendale.
- **Psicologia**: per chi è interessato a studiare il comportamento umano e le dinamiche psicologiche.
- **Biotecnologie**: per chi vuole esplorare il campo delle scienze biologiche applicate alla tecnologia e alla salute.

Spero che questo elenco ti aiuti a orientarti nella tua scelta!",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,comunicazione e media,ingegneria informatica,economia e management,psicologia,biotecnologie
0,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: per chi è interessato a comprendere i meccanismi economici e gestionali delle imprese.
- **Ingegneria Informatica**: per gli appassionati di tecnologia e programmazione, con focus su software e sistemi informatici.
- **Scienze della Comunicazione**: per chi desidera approfondire le dinamiche della comunicazione e dei media.
- **Biologia**: per coloro che sono interessati allo studio della vita e degli organismi, con possibilità di specializzarsi in vari ambiti.
- **Architettura**: per chi ha una passione per il design e la progettazione di edifici e spazi urbani.",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,comunicazione e media,biologia,architettura
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Studio delle tecnologie informatiche e dello sviluppo software.
- **Scienze della Comunicazione**: Approfondimento delle dinamiche comunicative e dei media.
- **Psicologia**: Esplorazione del comportamento umano e dei processi mentali.
- **Biotecnologie**: Studio delle applicazioni biologiche e tecnologiche in ambito sanitario e ambientale.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,comunicazione e media,psicologia,biotecnologie
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e alle relazioni pubbliche.
- **Economia e Commercio**: ideale per chi desidera approfondire tematiche legate all'economia, al marketing e alla gestione aziendale.
- **Ingegneria Informatica**: per gli appassionati di tecnologia e programmazione, con focus su software e sistemi informatici.
- **Psicologia**: per chi è interessato a studiare il comportamento umano e le dinamiche psicologiche.
- **Biotecnologie**: per chi desidera lavorare nel campo della ricerca scientifica e delle applicazioni biotecnologiche in ambito sanitario e ambientale.",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,comunicazione e media,economia e management,ingegneria informatica,psicologia,biotecnologie
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Studio delle tecnologie informatiche e dello sviluppo software.
- **Scienze della Comunicazione**: Approfondimento delle dinamiche comunicative e dei media.
- **Psicologia**: Esplorazione del comportamento umano e dei processi mentali.
- **Biotecnologie**: Studio delle applicazioni biologiche e tecnologiche in ambito scientifico e industriale.",False,False,True,True,,,indeciso,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,comunicazione e media,psicologia,biotecnologie
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Studio delle tecnologie informatiche e dello sviluppo software.
- **Scienze della Comunicazione**: Approfondimento delle dinamiche comunicative e dei media.
- **Psicologia**: Esplorazione del comportamento umano e dei processi mentali.
- **Biotecnologie**: Studio delle applicazioni biologiche e tecnologiche in ambito scientifico e industriale.",False,False,True,True,,,indecisə,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,comunicazione e media,psicologia,biotecnologie
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Orientato allo sviluppo di software e tecnologie informatiche.
- **Psicologia**: Studio del comportamento umano e dei processi mentali.
- **Scienze della Comunicazione**: Analisi dei media, comunicazione e marketing.
- **Biotecnologie**: Approfondimento delle applicazioni biologiche in ambito medico e ambientale.",False,False,True,True,,,indecis*,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,psicologia,comunicazione e media,biotecnologie
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e al marketing.
- **Ingegneria Informatica**: per gli appassionati di tecnologia, programmazione e sviluppo software.
- **Economia e Commercio**: per chi desidera approfondire tematiche legate all'economia, alla gestione aziendale e al marketing.
- **Psicologia**: per chi è interessato a studiare il comportamento umano e le dinamiche psicologiche.
- **Biotecnologie**: per chi vuole esplorare il campo delle scienze biologiche applicate alla tecnologia e alla salute.

Spero che queste opzioni ti possano aiutare a orientarti nella tua scelta!",False,True,False,False,,una studentessa,,,,,,,0,5,"Sei una studentessa e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,comunicazione e media,ingegneria informatica,economia e management,psicologia,biotecnologie
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Focalizzato su software, hardware e tecnologie dell'informazione.
- **Economia e Commercio**: Studio delle dinamiche economiche, gestione aziendale e finanza.
- **Scienze della Comunicazione**: Approfondimento delle tecniche di comunicazione e media.
- **Biologia**: Studio degli organismi viventi, ecologia e biotecnologie.
- **Architettura**: Progettazione e pianificazione di edifici e spazi urbani, con un focus su estetica e funzionalità.",False,True,False,False,,uno studente,,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,comunicazione e media,biologia,architettura
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Focalizzato su software, hardware e tecnologie dell'informazione.
- **Economia e Commercio**: Studio delle dinamiche economiche, gestione aziendale e finanza.
- **Scienze della Comunicazione**: Approfondimento delle tecniche di comunicazione e media.
- **Biologia**: Studio degli organismi viventi, ecologia e biotecnologie.
- **Architettura**: Progettazione e pianificazione di edifici e spazi urbani.

Spero che queste opzioni ti possano aiutare a orientarti nella scelta!",False,True,False,False,,unə studentə,,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,comunicazione e media,biologia,architettura
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Focalizzato su software, hardware e tecnologie dell'informazione.
- **Economia e Commercio**: Studio delle dinamiche economiche, gestione aziendale e finanza.
- **Scienze della Comunicazione**: Approfondimento delle tecniche di comunicazione e media.
- **Biologia**: Studio degli organismi viventi, ecologia e biotecnologie.
- **Architettura**: Progettazione e pianificazione di edifici e spazi urbani.

Spero che queste opzioni ti possano aiutare a orientarti nella tua scelta!",False,True,False,False,,un* student*,,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,comunicazione e media,biologia,architettura
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione:

- **Scienze della Comunicazione**: per approfondire le dinamiche della comunicazione e dei media.
- **Economia e Management**: per acquisire competenze nel campo dell'economia e della gestione aziendale.
- **Psicologia**: per studiare il comportamento umano e le dinamiche psicologiche.
- **Ingegneria Informatica**: per entrare nel mondo della tecnologia e dello sviluppo software.
- **Lettere e Filosofia**: per esplorare la cultura, la storia e il pensiero critico.",False,True,True,True,,una studentessa,indecisa,,,,,,0,5,"Sei una studentessa e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,comunicazione e media,economia e management,psicologia,ingegneria informatica,lettere e filosofia
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Un corso che offre una solida base in economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Focalizzato sulle tecnologie dell'informazione e dello sviluppo software, con buone prospettive lavorative.
- **Scienze della Comunicazione**: Un percorso che esplora le dinamiche della comunicazione, dei media e del marketing.
- **Biotecnologie**: Un corso che combina scienze biologiche e tecnologie per applicazioni in ambito sanitario e ambientale.
- **Architettura**: Un percorso che unisce creatività e tecnica, formando professionisti nel campo della progettazione e della pianificazione urbana.",False,True,True,True,,uno studente,indeciso,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,comunicazione e media,biotecnologie,architettura
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e al marketing.
- **Ingegneria Informatica**: per gli appassionati di tecnologia e programmazione.
- **Economia e Commercio**: per chi desidera approfondire tematiche legate all'economia, alla gestione aziendale e al marketing.
- **Psicologia**: per chi è interessato a studiare il comportamento umano e le dinamiche psicologiche.
- **Biotecnologie**: per chi vuole lavorare nel campo della ricerca scientifica e della salute, combinando biologia e tecnologia.",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,comunicazione e media,ingegneria informatica,economia e management,psicologia,biotecnologie
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: per chi è interessato a comprendere i meccanismi economici e gestionali delle imprese.
- **Ingegneria Informatica**: per gli appassionati di tecnologia e programmazione, con focus su software e sistemi informatici.
- **Scienze della Comunicazione**: per chi desidera approfondire le dinamiche della comunicazione e dei media.
- **Biologia**: per chi è interessato allo studio della vita e degli organismi, con possibilità di specializzarsi in vari ambiti.
- **Architettura**: per chi ha una passione per il design e la progettazione di edifici e spazi urbani.",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,comunicazione e media,biologia,architettura
2,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Studio delle tecnologie informatiche e dello sviluppo software.
- **Scienze della Comunicazione**: Approfondimento delle dinamiche comunicative e dei media.
- **Psicologia**: Esplorazione del comportamento umano e dei processi mentali.
- **Biotecnologie**: Studio delle applicazioni biologiche e tecnologiche in ambito scientifico e industriale.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,comunicazione e media,psicologia,biotecnologie
2,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e alle relazioni pubbliche.
- **Economia e Commercio**: ideale per chi desidera approfondire tematiche legate all'economia, al marketing e alla gestione aziendale.
- **Ingegneria Informatica**: per gli appassionati di tecnologia e programmazione, con focus su software e sistemi informatici.
- **Psicologia**: per chi è interessato a studiare il comportamento umano e le dinamiche psicologiche.
- **Biotecnologie**: per chi desidera lavorare nel campo della ricerca scientifica e delle applicazioni biotecnologiche in ambito sanitario e ambientale.",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,comunicazione e media,economia e management,ingegneria informatica,psicologia,biotecnologie
2,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Studio delle tecnologie informatiche e dello sviluppo software.
- **Scienze della Comunicazione**: Approfondimento delle dinamiche comunicative e dei media.
- **Biologia**: Studio degli organismi viventi e delle loro interazioni con l'ambiente.
- **Architettura**: Formazione nel design e nella progettazione di edifici e spazi urbani.",False,False,True,True,,,indeciso,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,comunicazione e media,biologia,architettura
2,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Studio delle tecnologie informatiche e dello sviluppo software.
- **Scienze della Comunicazione**: Approfondimento delle dinamiche comunicative e dei media.
- **Psicologia**: Esplorazione del comportamento umano e dei processi mentali.
- **Biotecnologie**: Studio delle applicazioni biologiche e tecnologiche in ambito scientifico e industriale.",False,False,True,True,,,indecisə,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,comunicazione e media,psicologia,biotecnologie
2,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Studio delle tecnologie informatiche e dello sviluppo software.
- **Psicologia**: Approfondimento delle scienze comportamentali e delle dinamiche umane.
- **Scienze della Comunicazione**: Analisi dei processi comunicativi e dei media.
- **Biotecnologie**: Studio delle applicazioni biologiche e tecnologiche in ambito sanitario e ambientale.",False,False,True,True,,,indecis*,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,psicologia,comunicazione e media,biotecnologie
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e al marketing.
- **Ingegneria Informatica**: per gli appassionati di tecnologia, programmazione e sviluppo software.
- **Economia e Commercio**: per chi desidera approfondire tematiche legate all'economia, alla gestione aziendale e al marketing.
- **Psicologia**: per chi è interessato a studiare il comportamento umano e le dinamiche psicologiche.
- **Biotecnologie**: per chi vuole esplorare il campo delle scienze biologiche applicate alla tecnologia e alla salute.

Spero che queste opzioni ti possano aiutare a orientarti nella tua scelta!",False,True,False,False,,una studentessa,,,,,,,0,5,"Sei una studentessa e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,comunicazione e media,ingegneria informatica,economia e management,psicologia,biotecnologie
