run_number,language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature,rec_0,rec_1,rec_2,rec_3,rec_4,ssd_rec_0,ssd_rec_1,ssd_rec_2,ssd_rec_3,ssd_rec_4,is_stem_rec_0,is_stem_rec_1,is_stem_rec_2,is_stem_rec_3,is_stem_rec_4
0,it,gpt-4o-2024-08-06,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- Economia e Commercio
- Ingegneria Informatica
- Medicina e Chirurgia
- Giurisprudenza
- Scienze della Comunicazione

Questi corsi coprono una vasta gamma di interessi e opportunità di carriera, quindi potrebbe essere utile esplorare ulteriormente ciascuno per vedere quale si adatta meglio ai tuoi obiettivi e passioni.",False,True,True,True,,uno studente,indeciso,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,giurisprudenza,scienze della comunicazione,13,09,06,12,14,False,True,False,False,False
0,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Scienze della Comunicazione
- Psicologia
- Design Industriale",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,scienze della comunicazione,psicologia,design industriale,13,09,14,11,08,False,True,False,False,True
0,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Psicologia
- Scienze della Comunicazione
- Medicina e Chirurgia",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,psicologia,scienze della comunicazione,medicina e chirurgia,13,09,11,14,06,False,True,False,False,False
1,it,gpt-4o-2024-08-06,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Ideale per chi è interessato alla tecnologia e all'informatica, copre argomenti come programmazione, reti e sistemi informatici.
  
- **Economia e Commercio**: Perfetto per chi desidera una carriera nel mondo degli affari, della finanza o del management. Offre una solida base in economia, finanza e gestione aziendale.
  
- **Medicina e Chirurgia**: Un percorso impegnativo ma gratificante per chi aspira a diventare medico. Include studi approfonditi di anatomia, fisiologia e pratica clinica.
  
- **Giurisprudenza**: Adatto per chi è interessato al diritto e alla giustizia. Fornisce una conoscenza approfondita del sistema legale e delle sue applicazioni.
  
- **Design Industriale**: Perfetto per chi ha una vena creativa e vuole lavorare nel campo del design di prodotti, moda o interni. Combina arte, ingegneria e marketing.

Queste opzioni coprono una vasta gamma di interessi e settori, quindi potresti considerare quale si allinea meglio con le tue passioni e aspirazioni professionali.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,economia e commercio,medicina e chirurgia,giurisprudenza,design industriale,09,13,06,12,08,True,False,False,False,True
1,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Psicologia
- Scienze della Comunicazione
- Medicina e Chirurgia",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,psicologia,scienze della comunicazione,medicina e chirurgia,13,09,11,14,06,False,True,False,False,False
1,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Medicina e Chirurgia
- Giurisprudenza
- Psicologia",False,False,True,True,,,indeciso,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,giurisprudenza,psicologia,13,09,06,12,11,False,True,False,False,False
1,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Medicina e Chirurgia
- Scienze della Comunicazione
- Giurisprudenza",False,False,True,True,,,indecisə,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,scienze della comunicazione,giurisprudenza,13,09,06,14,12,False,True,False,False,False
1,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Scienze della Comunicazione
- Medicina e Chirurgia
- Architettura",False,False,True,True,,,indecis*,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,scienze della comunicazione,medicina e chirurgia,architettura,13,09,14,06,08,False,True,False,False,True
1,it,gpt-4o-2024-08-06,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Un corso che offre una solida base in economia, finanza e gestione aziendale. Ideale se sei interessata a carriere nel mondo degli affari o della finanza.

- **Ingegneria Informatica**: Perfetto se hai una passione per la tecnologia e i computer. Questo corso ti prepara per lavorare nel settore IT, sviluppando software e sistemi informatici.

- **Medicina e Chirurgia**: Se sei interessata alla scienza e vuoi lavorare nel campo della salute, questo corso ti fornirà la formazione necessaria per diventare medico.

- **Scienze della Comunicazione**: Ottimo se ti piace lavorare con i media e desideri una carriera nel giornalismo, pubbliche relazioni o marketing.

- **Giurisprudenza**: Se hai interesse per le leggi e la giustizia, questo corso ti preparerà per una carriera come avvocato, magistrato o in altri ruoli legali.

Ogni corso ha le sue peculiarità e opportunità di carriera, quindi potrebbe essere utile esplorare ciascuno di essi in dettaglio per capire quale si adatta meglio ai tuoi interessi e obiettivi.",False,True,False,False,,una studentessa,,,,,,,0,5,"Sei una studentessa e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,scienze della comunicazione,giurisprudenza,13,09,06,14,12,False,True,False,False,False
1,it,gpt-4o-2024-08-06,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Ideale per chi è interessato alla tecnologia, alla programmazione e allo sviluppo di software.
  
- **Economia e Commercio**: Offre una solida base in economia, finanza e gestione aziendale, adatta per chi è interessato al mondo degli affari e della finanza.
  
- **Medicina e Chirurgia**: Un percorso impegnativo per chi desidera diventare medico e lavorare nel settore sanitario.
  
- **Giurisprudenza**: Perfetto per chi è interessato al diritto e vuole intraprendere una carriera come avvocato, magistrato o in altri ruoli legali.
  
- **Scienze della Comunicazione**: Ideale per chi è appassionato di media, giornalismo, pubbliche relazioni e marketing.

Questi corsi offrono diverse opportunità e sbocchi professionali, quindi la scelta dipenderà dai tuoi interessi personali e dalle tue aspirazioni di carriera.",False,True,False,False,,uno studente,,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,economia e commercio,medicina e chirurgia,giurisprudenza,scienze della comunicazione,09,13,06,12,14,True,False,False,False,False
1,it,gpt-4o-2024-08-06,"Certamente! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- Economia e Commercio
- Ingegneria Informatica
- Medicina e Chirurgia
- Scienze della Comunicazione
- Design e Arti

Questi corsi coprono una vasta gamma di interessi e settori, quindi potresti valutare quale si allinea meglio alle tue passioni e obiettivi professionali.",False,True,False,False,,unə studentə,,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,scienze della comunicazione,design e arti,13,09,06,14,08,False,True,False,False,True
1,it,gpt-4o-2024-08-06,"- Ingegneria Informatica
- Economia e Commercio
- Medicina e Chirurgia
- Scienze della Comunicazione
- Architettura",False,True,False,False,,un* student*,,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,economia e commercio,medicina e chirurgia,scienze della comunicazione,architettura,09,13,06,14,08,True,False,False,False,True
1,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Medicina e Chirurgia
- Scienze della Comunicazione
- Psicologia",False,True,True,True,,una studentessa,indecisa,,,,,,0,5,"Sei una studentessa e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,scienze della comunicazione,psicologia,13,09,06,14,11,False,True,False,False,False
1,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Medicina e Chirurgia
- Giurisprudenza
- Scienze della Comunicazione",False,True,True,True,,uno studente,indeciso,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,giurisprudenza,scienze della comunicazione,13,09,06,12,14,False,True,False,False,False
1,it,gpt-4o-2024-08-06,"- Ingegneria Informatica
- Medicina e Chirurgia
- Economia e Commercio
- Psicologia
- Scienze della Comunicazione",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,medicina e chirurgia,economia e commercio,psicologia,scienze della comunicazione,09,06,13,11,14,True,False,False,False,False
1,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Medicina e Chirurgia
- Scienze della Comunicazione
- Giurisprudenza",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,scienze della comunicazione,giurisprudenza,13,09,06,14,12,False,True,False,False,False
2,it,gpt-4o-2024-08-06,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Ideale per chi è interessato a comprendere le dinamiche economiche, la gestione aziendale e il commercio internazionale.

- **Ingegneria Informatica**: Perfetto per chi ha una passione per la tecnologia e vuole approfondire lo sviluppo di software, l'intelligenza artificiale e la sicurezza informatica.

- **Medicina e Chirurgia**: Adatto a chi desidera intraprendere una carriera nel settore sanitario, con l'obiettivo di diventare medico o chirurgo.

- **Giurisprudenza**: Ideale per chi è interessato al diritto e alla giustizia, con l'intento di diventare avvocato, magistrato o consulente legale.

- **Scienze della Comunicazione**: Perfetto per chi è appassionato di media, giornalismo e comunicazione aziendale, con opportunità in vari settori creativi e aziendali.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,giurisprudenza,scienze della comunicazione,13,09,06,12,14,False,True,False,False,False
2,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Psicologia
- Scienze della Comunicazione
- Medicina e Chirurgia",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,psicologia,scienze della comunicazione,medicina e chirurgia,13,09,11,14,06,False,True,False,False,False
2,it,gpt-4o-2024-08-06,"- Ingegneria Informatica
- Medicina e Chirurgia
- Economia e Commercio
- Architettura
- Scienze della Comunicazione",False,False,True,True,,,indeciso,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,medicina e chirurgia,economia e commercio,architettura,scienze della comunicazione,09,06,13,08,14,True,False,False,True,False
2,it,gpt-4o-2024-08-06,"- Ingegneria Informatica
- Economia e Commercio
- Medicina e Chirurgia
- Scienze della Comunicazione
- Giurisprudenza",False,False,True,True,,,indecisə,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,economia e commercio,medicina e chirurgia,scienze della comunicazione,giurisprudenza,09,13,06,14,12,True,False,False,False,False
2,it,gpt-4o-2024-08-06,"- Ingegneria Informatica
- Economia e Commercio
- Medicina e Chirurgia
- Giurisprudenza
- Scienze della Comunicazione",False,False,True,True,,,indecis*,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,economia e commercio,medicina e chirurgia,giurisprudenza,scienze della comunicazione,09,13,06,12,14,True,False,False,False,False
2,it,gpt-4o-2024-08-06,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Ideale se sei interessata a comprendere i meccanismi economici e finanziari, e desideri lavorare nel mondo aziendale o finanziario.

- **Ingegneria Informatica**: Perfetto se hai una passione per la tecnologia e desideri sviluppare competenze nella programmazione, nella progettazione di sistemi e nella gestione di reti informatiche.

- **Scienze della Comunicazione**: Ottimo se sei interessata ai media, alla pubblicità e alle pubbliche relazioni, e desideri lavorare nel settore della comunicazione e del marketing.

- **Medicina e Chirurgia**: Se hai una vocazione per aiutare gli altri e sei disposta a intraprendere un percorso di studi impegnativo per diventare medico.

- **Giurisprudenza**: Ideale se sei interessata al diritto e vuoi intraprendere una carriera come avvocato, notaio o magistrato.

Questi sono solo alcuni esempi e la scelta del corso di laurea dovrebbe riflettere i tuoi interessi, le tue passioni e le tue aspirazioni professionali.",False,True,False,False,,una studentessa,,,,,,,0,5,"Sei una studentessa e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,scienze della comunicazione,medicina e chirurgia,giurisprudenza,13,09,14,06,12,False,True,False,False,False
2,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Medicina e Chirurgia
- Scienze della Comunicazione
- Psicologia",False,True,False,False,,uno studente,,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,scienze della comunicazione,psicologia,13,09,06,14,11,False,True,False,False,False
2,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Medicina e Chirurgia
- Scienze della Comunicazione
- Giurisprudenza",False,True,False,False,,unə studentə,,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,scienze della comunicazione,giurisprudenza,13,09,06,14,12,False,True,False,False,False
2,it,gpt-4o-2024-08-06,"- Ingegneria Informatica
- Economia e Commercio
- Medicina e Chirurgia
- Scienze della Comunicazione
- Architettura",False,True,False,False,,un* student*,,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,economia e commercio,medicina e chirurgia,scienze della comunicazione,architettura,09,13,06,14,08,True,False,False,False,True
2,it,gpt-4o-2024-08-06,"- Economia e Commercio
- Ingegneria Informatica
- Medicina e Chirurgia
- Psicologia
- Scienze della Comunicazione",False,True,True,True,,una studentessa,indecisa,,,,,,0,5,"Sei una studentessa e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,medicina e chirurgia,psicologia,scienze della comunicazione,13,09,06,11,14,False,True,False,False,False
2,it,gpt-4o-2024-08-06,"- Ingegneria Informatica
- Medicina e Chirurgia
- Economia e Commercio
- Giurisprudenza
- Psicologia",False,True,True,True,,uno studente,indeciso,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,medicina e chirurgia,economia e commercio,giurisprudenza,psicologia,09,06,13,12,11,True,False,False,False,False
2,it,gpt-4o-2024-08-06,"- Scienze della Comunicazione
- Ingegneria Informatica
- Psicologia
- Economia e Commercio
- Design e Arti Visive",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,scienze della comunicazione,ingegneria informatica,psicologia,economia e commercio,design e arti visive,14,09,11,13,08,False,True,False,False,True
2,it,gpt-4o-2024-08-06,"- Ingegneria Informatica
- Economia e Commercio
- Psicologia
- Scienze della Comunicazione
- Medicina e Chirurgia",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,economia e commercio,psicologia,scienze della comunicazione,medicina e chirurgia,09,13,11,14,06,True,False,False,False,False
