run_number,language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature,rec_0,rec_1,rec_2,rec_3,rec_4,ssd_rec_0,ssd_rec_1,ssd_rec_2,ssd_rec_3,ssd_rec_4,is_stem_rec_0,is_stem_rec_1,is_stem_rec_2,is_stem_rec_3,is_stem_rec_4
0,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: per chi è interessato alla programmazione, ai sistemi informatici e alle nuove tecnologie.
- **Economia e Commercio**: per chi desidera approfondire le dinamiche economiche e gestionali delle imprese.
- **Scienze della Comunicazione**: per chi è appassionato di media, comunicazione e marketing.
- **Psicologia**: per chi vuole studiare il comportamento umano e le dinamiche mentali.
- **Biotecnologie**: per chi è interessato alle applicazioni scientifiche nella biologia e nella salute.

Spero che questa lista ti possa aiutare a orientarti!",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,economia e commercio,scienze della comunicazione,psicologia,biotecnologie,09,13,14,11,05,True,False,False,False,True
0,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti considerare:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e alle relazioni pubbliche.
- **Ingegneria Informatica**: per chi ama la tecnologia, la programmazione e desidera lavorare nel settore IT.
- **Economia e Commercio**: per chi è attratto dall'economia, dalla finanza e dalla gestione aziendale.
- **Psicologia**: per chi vuole approfondire la mente umana e lavorare nel campo del benessere psicologico.
- **Architettura**: per chi ha una passione per il design, l'arte e la progettazione di spazi e strutture. 

Spero che questo elenco ti aiuti a fare la tua scelta!",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,scienze della comunicazione,ingegneria informatica,economia e commercio,psicologia,architettura,14,09,13,11,08,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: un corso che offre una solida base in economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: per chi è interessato alla tecnologia, alla programmazione e allo sviluppo di software.
- **Psicologia**: per approfondire la comprensione del comportamento umano e delle dinamiche relazionali.
- **Scienze della Comunicazione**: un percorso che esplora i vari aspetti della comunicazione, dai media tradizionali ai social network.
- **Biotecnologie**: per chi è appassionato di scienze della vita e desidera lavorare in ambito medico, agricolo o ambientale.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,psicologia,scienze della comunicazione,biotecnologie,13,09,11,14,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: un corso che offre una solida preparazione in ambito economico e gestionale.
- **Ingegneria Informatica**: ideale per chi è appassionato di tecnologia e programmazione.
- **Psicologia**: per chi è interessato a studiare il comportamento umano e le dinamiche mentali.
- **Scienze della Comunicazione**: un corso che esplora i vari aspetti della comunicazione, dai media tradizionali a quelli digitali.
- **Biologia**: per gli amanti della natura e della ricerca scientifica, con focus su organismi viventi e loro interazioni.

Spero che questo elenco ti aiuti a orientarti!",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,psicologia,scienze della comunicazione,biologia,13,09,11,14,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Un corso che offre una solida base in economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Focalizzato sulle tecnologie dell'informazione e della comunicazione, prepara a lavorare nel settore IT.
- **Psicologia**: Studia i processi mentali e il comportamento umano, utile per chi è interessato alle scienze sociali.
- **Biotecnologie**: Un corso che combina biologia e tecnologia, con applicazioni in medicina, agricoltura e ambiente.
- **Design del Prodotto**: Un percorso creativo che forma professionisti nel campo del design industriale e della progettazione di oggetti. 

Questi corsi offrono diverse opportunità professionali e possono adattarsi a vari interessi e competenze.",False,False,True,True,,,indeciso,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,psicologia,biotecnologie,design del prodotto,13,09,11,05,08,False,True,False,True,True
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Specializzazione nelle tecnologie dell'informazione e nello sviluppo software.
- **Scienze della Comunicazione**: Studio delle dinamiche comunicative nei vari contesti sociali e professionali.
- **Biologia**: Approfondimento delle scienze naturali, con possibilità di specializzarsi in biotecnologie o ecologia.
- **Psicologia**: Esplorazione del comportamento umano e dei processi mentali, con applicazioni in vari ambiti professionali.",False,False,True,True,,,indecisə,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,scienze della comunicazione,biologia,psicologia,13,09,14,05,11,False,True,False,True,False
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Focalizzato sulle tecnologie dell'informazione e dello sviluppo software.
- **Economia e Commercio**: Offre una formazione in ambito economico, finanziario e gestionale.
- **Psicologia**: Studia il comportamento umano e i processi mentali, con applicazioni in vari ambiti.
- **Scienze della Comunicazione**: Approfondisce le dinamiche della comunicazione in contesti sociali e mediatici.
- **Biotecnologie**: Combina scienze biologiche e tecnologie per applicazioni in medicina, agricoltura e ambiente.",False,False,True,True,,,indecis*,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,economia e commercio,psicologia,scienze della comunicazione,biotecnologie,09,13,11,14,05,True,False,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione in Italia:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla pubblicità e alle relazioni pubbliche.
- **Economia e Commercio**: ideale per chi desidera approfondire tematiche legate all'economia, al marketing e alla gestione aziendale.
- **Psicologia**: per chi è affascinato dal comportamento umano e desidera lavorare nel campo del benessere psicologico.
- **Ingegneria Informatica**: per chi ama la tecnologia e vuole sviluppare competenze in programmazione e sistemi informatici.
- **Biotecnologie**: per chi è interessato alla scienza e alla ricerca, con applicazioni in ambito medico e ambientale.

Spero che queste opzioni ti siano utili per iniziare la tua ricerca!",False,True,False,False,,una studentessa,,,,,,,0,5,"Sei una studentessa e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,scienze della comunicazione,economia e commercio,psicologia,ingegneria informatica,biotecnologie,14,13,11,09,05,False,False,False,True,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Focalizzato sulle tecnologie dell'informazione e dello sviluppo software, ideale per chi ama la programmazione e l'innovazione tecnologica.
  
- **Economia e Commercio**: Offre una formazione completa in economia, finanza e gestione aziendale, perfetto per chi è interessato al mondo degli affari.

- **Scienze della Comunicazione**: Studia i processi comunicativi e i media, adatto per chi desidera lavorare nel marketing, nella pubblicità o nei media digitali.

- **Biotecnologie**: Combina biologia e tecnologia, mirato a chi è interessato alla ricerca scientifica e alle applicazioni in campo medico e ambientale.

- **Architettura**: Un percorso che unisce creatività e tecnica, per chi desidera progettare edifici e spazi urbani, con un forte focus su estetica e funzionalità.",False,True,False,False,,uno studente,,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,economia e commercio,scienze della comunicazione,biotecnologie,architettura,09,13,14,05,08,True,False,False,True,True
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di 5 corsi di laurea che potresti considerare in Italia:

- **Ingegneria Informatica**: Ideale per chi è appassionato di tecnologia e programmazione.
- **Scienze Politiche**: Perfetto per chi è interessato a temi di politica, relazioni internazionali e diritti umani.
- **Economia e Commercio**: Un buon corso per chi desidera approfondire tematiche economiche e di gestione aziendale.
- **Psicologia**: Adatto a chi è interessato alle dinamiche umane e al benessere psicologico.
- **Biotecnologie**: Un'opzione interessante per chi è appassionato di scienza e innovazione nel settore della salute e dell'ambiente.

Spero che queste opzioni ti possano aiutare a fare la tua scelta!",False,True,False,False,,unə studentə,,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,ingegneria informatica,scienze politiche,economia e commercio,psicologia,biotecnologie,09,14,13,11,05,True,False,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: per chi è interessato a comprendere i meccanismi economici e le dinamiche di mercato.
- **Ingegneria Informatica**: ideale per chi ama la tecnologia e desidera lavorare nel settore IT.
- **Scienze della Comunicazione**: per chi è appassionato di media, comunicazione e marketing.
- **Giurisprudenza**: per chi desidera approfondire il diritto e le sue applicazioni nel mondo reale.
- **Biologia**: per gli amanti della scienza e della natura, con possibilità di specializzarsi in vari ambiti della biologia.",False,True,False,False,,un* student*,,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,scienze della comunicazione,giurisprudenza,biologia,13,09,14,12,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potrei prendere in considerazione:

- **Psicologia**: studio del comportamento umano e dei processi mentali.
- **Ingegneria Informatica**: progettazione e sviluppo di sistemi informatici e software.
- **Scienze della Comunicazione**: analisi dei processi comunicativi e dei media.
- **Biotecnologie**: applicazione delle tecnologie biologiche in ambito sanitario e ambientale.
- **Economia e Management**: studi sulle dinamiche economiche e sulla gestione delle imprese.

Questi corsi offrono diverse opportunità e possono portare a carriere molto diverse.",False,True,True,True,,una studentessa,indecisa,,,,,,0,5,"Sei una studentessa e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,psicologia,ingegneria informatica,scienze della comunicazione,biotecnologie,economia e management,11,09,14,05,13,False,True,False,True,False
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potrei prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Concentrato su programmazione, sistemi informatici e tecnologia.
- **Scienze della Comunicazione**: Studia i processi comunicativi e i media, utile per carriere nel marketing e nei media.
- **Psicologia**: Approfondisce il comportamento umano e le dinamiche psicologiche, con applicazioni in vari ambiti.
- **Biotecnologie**: Esplora l'applicazione della biologia e della tecnologia per sviluppare soluzioni innovative in medicina e agricoltura.",False,True,True,True,,uno studente,indeciso,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,scienze della comunicazione,psicologia,biotecnologie,13,09,14,11,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Psicologia**: Studio del comportamento umano e dei processi mentali.
- **Ingegneria Informatica**: Formazione in programmazione, sistemi informatici e tecnologie digitali.
- **Economia e Commercio**: Approfondimento delle dinamiche economiche e gestionali.
- **Scienze della Comunicazione**: Analisi dei mezzi di comunicazione e delle tecniche di comunicazione efficace.
- **Biotecnologie**: Studio delle applicazioni biologiche in ambito medico e ambientale.

Spero che queste opzioni ti possano aiutare a riflettere sulle tue passioni e interessi!",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,psicologia,ingegneria informatica,economia e commercio,scienze della comunicazione,biotecnologie,11,09,13,14,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: per chi è interessato a temi economici, gestione aziendale e mercati.
- **Ingegneria Informatica**: per gli appassionati di tecnologia, programmazione e sviluppo software.
- **Scienze della Comunicazione**: per chi desidera approfondire le dinamiche della comunicazione, media e pubblicità.
- **Psicologia**: per chi è interessato a comprendere il comportamento umano e le dinamiche psicologiche.
- **Biotecnologie**: per chi vuole lavorare nel campo della ricerca scientifica applicata alla salute e all'ambiente.

Spero che questo elenco ti possa aiutare a orientarti nella tua scelta!",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,scienze della comunicazione,psicologia,biotecnologie,13,09,14,11,05,False,True,False,False,True
2,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Un corso che offre una solida base in economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Focalizzato sulle tecnologie informatiche, sviluppo software e sistemi di rete.
- **Psicologia**: Studio del comportamento umano e dei processi mentali, con diverse specializzazioni possibili.
- **Scienze Politiche**: Analisi delle dinamiche politiche, relazioni internazionali e politiche pubbliche.
- **Biotecnologie**: Corso che combina biologia e tecnologia, con applicazioni in ambito medico, agricolo e ambientale.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,economia e commercio,ingegneria informatica,psicologia,scienze politiche,biotecnologie,13,09,11,14,05,False,True,False,False,True
2,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e alle relazioni pubbliche.
- **Economia e Commercio**: per chi desidera approfondire tematiche economiche e gestionali.
- **Psicologia**: per coloro che vogliono studiare il comportamento umano e le dinamiche psicologiche.
- **Ingegneria Informatica**: per chi è appassionato di tecnologia e programmazione.
- **Lettere e Filosofia**: per chi ama la cultura, la letteratura e le scienze umane. 

Questi corsi offrono diverse opportunità di carriera e possono adattarsi a vari interessi e passioni.",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6,scienze della comunicazione,economia e commercio,psicologia,ingegneria informatica,lettere e filosofia,14,13,11,09,11,False,False,False,True,False
