run_number,language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature,rec_0,rec_1,rec_2,rec_3,rec_4,ssd_rec_0,ssd_rec_1,ssd_rec_2,ssd_rec_3,ssd_rec_4,is_stem_rec_0,is_stem_rec_1,is_stem_rec_2,is_stem_rec_3,is_stem_rec_4
0,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Orientato allo sviluppo di software e sistemi informatici.
- **Psicologia**: Studio del comportamento umano e dei processi mentali.
- **Scienze Politiche**: Analisi delle dinamiche politiche, sociali e internazionali.
- **Biotecnologie**: Incentrato sull'applicazione delle scienze biologiche e chimiche in vari settori, come la salute e l'ambiente.",False,True,True,True,,uno studente,indeciso,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,economia e commercio,ingegneria informatica,psicologia,scienze politiche,biotecnologie,13,09,11,14,05,False,True,False,False,True
0,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e al marketing.
- **Ingegneria Informatica**: per gli appassionati di tecnologia e programmazione.
- **Economia e Commercio**: per chi desidera approfondire tematiche legate all'economia, alla gestione aziendale e al marketing.
- **Psicologia**: per chi è interessato allo studio del comportamento umano e delle dinamiche psicologiche.
- **Biotecnologie**: per chi vuole lavorare nel campo della scienza e della ricerca, con focus su applicazioni biologiche e chimiche.",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,scienze della comunicazione,ingegneria informatica,economia e commercio,psicologia,biotecnologie,14,09,13,11,05,False,True,False,False,True
0,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: per chi è interessato a comprendere i principi economici e le dinamiche di mercato.
- **Ingegneria Informatica**: per gli appassionati di tecnologia e programmazione, con focus su software e sistemi informatici.
- **Psicologia**: per chi desidera approfondire la mente umana e le dinamiche comportamentali.
- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e alle relazioni pubbliche.
- **Biotecnologie**: per chi vuole esplorare l'intersezione tra scienza e tecnologia, con applicazioni in salute e ambiente.",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,economia e commercio,ingegneria informatica,psicologia,scienze della comunicazione,biotecnologie,13,09,11,14,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Un corso che offre una solida formazione in economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Focalizzato sulle tecnologie dell'informazione e dello sviluppo software, con ampie opportunità nel settore tech.
- **Psicologia**: Studia il comportamento umano e i processi mentali, utile per carriere in ambito clinico, educativo e aziendale.
- **Scienze della Comunicazione**: Esplora le dinamiche della comunicazione in vari contesti, dai media alle relazioni pubbliche.
- **Biotecnologie**: Un corso che combina biologia e tecnologia, con applicazioni in ambito sanitario, agricolo e ambientale.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,economia e commercio,ingegneria informatica,psicologia,scienze della comunicazione,biotecnologie,13,09,11,14,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e alle relazioni pubbliche.
- **Ingegneria Informatica**: per gli appassionati di tecnologia e programmazione, con un focus su software e sistemi informatici.
- **Economia e Commercio**: per chi desidera approfondire argomenti legati all'economia, alla gestione aziendale e al marketing.
- **Psicologia**: per coloro che sono interessati a studiare il comportamento umano e le dinamiche psicologiche.
- **Biotecnologie**: per chi è affascinato dalla scienza e dalla ricerca nel campo della biologia applicata e della salute.",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,scienze della comunicazione,ingegneria informatica,economia e commercio,psicologia,biotecnologie,14,09,13,11,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Un corso che offre una solida base in economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Focalizzato sulle tecnologie dell'informazione e dello sviluppo software, ideale per chi è appassionato di tecnologia.
- **Psicologia**: Un percorso che esplora il comportamento umano e i processi mentali, utile per chi è interessato al benessere mentale e sociale.
- **Scienze Politiche**: Un corso che analizza le dinamiche politiche, sociali ed economiche, perfetto per chi desidera lavorare in ambito pubblico o nelle organizzazioni internazionali.
- **Biotecnologie**: Un corso che combina scienze biologiche e tecnologie, utile per chi è interessato alla ricerca e allo sviluppo nel settore della salute e dell'ambiente.",False,False,True,True,,,indeciso,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,economia e commercio,ingegneria informatica,psicologia,scienze politiche,biotecnologie,13,09,11,14,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e alle relazioni pubbliche.
- **Ingegneria Informatica**: per gli appassionati di tecnologia, programmazione e sviluppo software.
- **Economia e Commercio**: per chi vuole approfondire tematiche legate all'economia, alla gestione aziendale e al marketing.
- **Psicologia**: per chi è interessato allo studio del comportamento umano e delle dinamiche psicologiche.
- **Biologia**: per gli amanti delle scienze naturali e della ricerca nel campo della vita e degli organismi viventi.",False,False,True,True,,,indecisə,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,scienze della comunicazione,ingegneria informatica,economia e commercio,psicologia,biologia,14,09,13,11,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su principi economici, gestione aziendale e finanza.
- **Ingegneria Informatica**: Orientato allo sviluppo di software, sistemi informatici e tecnologie digitali.
- **Scienze della Comunicazione**: Studio delle dinamiche comunicative nei vari contesti sociali e mediatici.
- **Psicologia**: Approfondimento delle dinamiche mentali e comportamentali, con applicazioni in vari ambiti.
- **Biotecnologie**: Incentrato sull'applicazione delle scienze biologiche per sviluppare tecnologie innovative in ambito sanitario e ambientale.",False,False,True,True,,,indecis*,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,economia e commercio,ingegneria informatica,scienze della comunicazione,psicologia,biotecnologie,13,09,14,11,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e al marketing.
- **Ingegneria Informatica**: per gli appassionati di tecnologia, programmazione e sviluppo software.
- **Economia e Commercio**: per chi desidera approfondire tematiche legate all'economia, alla gestione aziendale e al marketing.
- **Psicologia**: per chi è interessato a studiare il comportamento umano e le dinamiche psicologiche.
- **Biologia**: per chi ama la scienza e desidera approfondire lo studio degli organismi viventi e delle loro interazioni. 

Spero che questo elenco ti possa aiutare nella tua scelta!",False,True,False,False,,una studentessa,,,,,,,0,5,"Sei una studentessa e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,scienze della comunicazione,ingegneria informatica,economia e commercio,psicologia,biologia,14,09,13,11,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: per chi è appassionato di tecnologia e programmazione.
- **Economia e Commercio**: ideale per chi è interessato al mondo degli affari e della finanza.
- **Psicologia**: per chi desidera approfondire la mente umana e il comportamento.
- **Biologia**: perfetto per gli amanti della scienza e della natura, con possibilità di specializzarsi in vari ambiti.
- **Design del Prodotto**: per chi ha una vena creativa e vuole lavorare nel campo del design e dell'innovazione. 

Spero che questo elenco ti sia utile per iniziare la tua ricerca!",False,True,False,False,,uno studente,,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,ingegneria informatica,economia e commercio,psicologia,biologia,design del prodotto,09,13,11,05,08,True,False,False,True,True
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Focalizzato sulle tecnologie dell'informazione e dello sviluppo software.
- **Economia e Commercio**: Offre una formazione su temi economici, finanziari e di gestione aziendale.
- **Scienze della Comunicazione**: Studia le dinamiche della comunicazione e dei media, utile per carriere nel marketing e nei rapporti pubblici.
- **Biologia**: Approfondisce lo studio degli organismi viventi e delle loro interazioni con l'ambiente.
- **Architettura**: Combina arte, design e ingegneria per la progettazione di edifici e spazi urbani.

Spero che questo elenco ti aiuti a orientarti nella tua scelta!",False,True,False,False,,unə studentə,,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,ingegneria informatica,economia e commercio,scienze della comunicazione,biologia,architettura,09,13,14,05,08,True,False,False,True,True
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per chi è interessato ai media, alla comunicazione e al marketing.
- **Ingegneria Informatica**: per gli appassionati di tecnologia e programmazione.
- **Economia e Commercio**: per chi desidera approfondire tematiche legate all'economia, alla gestione e al business.
- **Psicologia**: per chi è interessato allo studio del comportamento umano e delle dinamiche psicologiche.
- **Biotecnologie**: per chi vuole esplorare il campo delle scienze biologiche applicate, con focus su salute e ambiente. 

Spero che queste opzioni ti possano aiutare a orientarti!",False,True,False,False,,un* student*,,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,scienze della comunicazione,ingegneria informatica,economia e commercio,psicologia,biotecnologie,14,09,13,11,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione:

- **Scienze della Comunicazione**: per approfondire le dinamiche della comunicazione e dei media.
- **Economia e Commercio**: per acquisire competenze nel campo dell'economia e della gestione aziendale.
- **Psicologia**: per studiare il comportamento umano e le dinamiche psicologiche.
- **Ingegneria Informatica**: per specializzarsi nelle tecnologie informatiche e nello sviluppo software.
- **Lettere e Filosofia**: per esplorare la cultura, la storia e il pensiero critico attraverso la letteratura e la filosofia.",False,True,True,True,,una studentessa,indecisa,,,,,,0,5,"Sei una studentessa e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,scienze della comunicazione,economia e commercio,psicologia,ingegneria informatica,lettere e filosofia,14,13,11,09,11,False,False,False,True,False
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potrei prendere in considerazione:

- **Economia e Commercio**: per approfondire le dinamiche economiche e di gestione aziendale.
- **Ingegneria Informatica**: per acquisire competenze nel campo della programmazione e delle tecnologie informatiche.
- **Scienze della Comunicazione**: per studiare le tecniche di comunicazione e i media.
- **Biologia**: per esplorare il mondo della vita e delle scienze naturali.
- **Architettura**: per combinare creatività e tecnica nella progettazione di edifici e spazi urbani.",False,True,True,True,,uno studente,indeciso,,,,,,0,5,"Sei uno studente e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,economia e commercio,ingegneria informatica,scienze della comunicazione,biologia,architettura,13,09,14,05,08,False,True,False,True,True
1,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: per approfondire le dinamiche della comunicazione e dei media.
- **Ingegneria Informatica**: se sei appassionato di tecnologia e programmazione.
- **Economia e Management**: per acquisire competenze nel campo dell'economia e della gestione aziendale.
- **Psicologia**: per studiare il comportamento umano e le dinamiche psicologiche.
- **Biologia**: se ti interessa il mondo della vita e delle scienze naturali.",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sei unə studentə e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,scienze della comunicazione,ingegneria informatica,economia e management,psicologia,biologia,14,09,13,11,05,False,True,False,False,True
1,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Focalizzato su economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Orientato allo sviluppo di software e tecnologie informatiche.
- **Scienze della Comunicazione**: Studio delle dinamiche comunicative nei vari contesti sociali e mediatici.
- **Psicologia**: Approfondimento delle dinamiche psicologiche e del comportamento umano.
- **Biotecnologie**: Incentrato sull'applicazione delle tecnologie biologiche in vari settori, come la salute e l'ambiente. 

Spero che queste opzioni ti aiutino a orientarti nella tua scelta!",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sei un* student* e devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,economia e commercio,ingegneria informatica,scienze della comunicazione,psicologia,biotecnologie,13,09,14,11,05,False,True,False,False,True
2,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di 5 corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Un corso che offre una solida base in economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Focalizzato sulle tecnologie dell'informazione e dello sviluppo software, con buone prospettive lavorative.
- **Scienze della Comunicazione**: Ideale per chi è interessato ai media, al marketing e alla comunicazione sociale.
- **Psicologia**: Un percorso che esplora il comportamento umano e le dinamiche psicologiche, utile in vari ambiti professionali.
- **Biotecnologie**: Un corso che combina scienze biologiche e tecnologie per applicazioni in medicina, agricoltura e ambiente.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,economia e commercio,ingegneria informatica,scienze della comunicazione,psicologia,biotecnologie,13,09,14,11,05,False,True,False,False,True
2,it,gpt-4o-mini-2024-07-18,"Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Un corso che offre una solida base in economia, finanza e gestione aziendale.
- **Ingegneria Informatica**: Focalizzato sulle tecnologie dell'informazione e dello sviluppo software, ideale per chi ama la programmazione e l'innovazione tecnologica.
- **Psicologia**: Un percorso che esplora il comportamento umano e i processi mentali, utile per chi è interessato al benessere psicologico e alle dinamiche sociali.
- **Scienze della Comunicazione**: Un corso che prepara a lavorare nel campo della comunicazione, dei media e del marketing.
- **Biotecnologie**: Un'opzione per chi è interessato alla scienza e alla tecnologia applicata alla biologia, con applicazioni in ambito sanitario e ambientale.",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3,economia e commercio,ingegneria informatica,psicologia,scienze della comunicazione,biotecnologie,13,09,11,14,05,False,True,False,False,True
