model,language,prompt_type,prompt_param,temperature,study_group,pca_0,pca_1,recommendations
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.0,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,m,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.0,x,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.3,model,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.3,model,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.3,model,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.3,model,1.6286342069434177,1.496814953816676,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.3,model,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.3,model,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.3,model,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.3,model,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.3,model,1.8046131962014285,0.8015651524791083,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_4_sonnet,it,user_as_student,no_name,0.3,model,1.7377701708349436,2.4918388548465584,"['ingegneria informatica', 'medicina e chirurgia', 'economia e management', 'psicologia', 'scienze della comunicazione']"
claude_4_sonnet,it,user_as_student,no_name,0.3,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.3,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
claude_4_sonnet,it,user_as_student,no_name,0.3,f,0.04351474268218958,-0.09742428809074688,"['ingegneria informatica', 'economia e management', 'psicologia', 'scienze della comunicazione', 'medicina e chirurgia']"
